,path,crop,croplabel
669,/kaggle/input/kag2/rice/rice015ahf.jpeg,rice,2
670,/kaggle/input/kag2/rice/rice033ahs.jpeg,rice,2
671,/kaggle/input/kag2/rice/rice036arot.jpeg,rice,2
672,/kaggle/input/kag2/rice/rice009ahf.jpeg,rice,2
673,/kaggle/input/kag2/rice/rice011a.jpeg,rice,2
674,/kaggle/input/kag2/rice/rice005arot.jpeg,rice,2
675,/kaggle/input/kag2/rice/rice026ahs.jpeg,rice,2
676,/kaggle/input/kag2/rice/rice021a.jpeg,rice,2
677,/kaggle/input/kag2/rice/rice022a.jpeg,rice,2
678,/kaggle/input/kag2/rice/rice024arot.jpeg,rice,2
679,/kaggle/input/kag2/rice/rice034ahs.jpeg,rice,2
680,/kaggle/input/kag2/rice/rice005ahf.jpeg,rice,2
681,/kaggle/input/kag2/rice/rice036a.jpeg,rice,2
682,/kaggle/input/kag2/rice/rice012ahs.jpeg,rice,2
683,/kaggle/input/kag2/rice/rice001a.jpeg,rice,2
684,/kaggle/input/kag2/rice/rice028ahs.jpeg,rice,2
685,/kaggle/input/kag2/rice/rice031ahs.jpeg,rice,2
686,/kaggle/input/kag2/rice/rice029arot.jpeg,rice,2
687,/kaggle/input/kag2/rice/rice005a.jpeg,rice,2
688,/kaggle/input/kag2/rice/rice007a.jpeg,rice,2
689,/kaggle/input/kag2/rice/rice029a.jpeg,rice,2
690,/kaggle/input/kag2/rice/rice003arot.jpeg,rice,2
691,/kaggle/input/kag2/rice/rice031arot.jpeg,rice,2
692,/kaggle/input/kag2/rice/rice004arot.jpeg,rice,2
693,/kaggle/input/kag2/rice/rice007arot.jpeg,rice,2
694,/kaggle/input/kag2/rice/rice007ahs.jpeg,rice,2
695,/kaggle/input/kag2/rice/rice040ahf.jpeg,rice,2
696,/kaggle/input/kag2/rice/rice028a.jpeg,rice,2
697,/kaggle/input/kag2/rice/rice014a.jpeg,rice,2
698,/kaggle/input/kag2/rice/rice038arot.jpeg,rice,2
699,/kaggle/input/kag2/rice/rice002ahs.jpeg,rice,2
700,/kaggle/input/kag2/rice/rice019ahf.jpeg,rice,2
701,/kaggle/input/kag2/rice/rice036ahs.jpeg,rice,2
702,/kaggle/input/kag2/rice/rice003a.jpeg,rice,2
703,/kaggle/input/kag2/rice/rice029ahf.jpeg,rice,2
704,/kaggle/input/kag2/rice/rice038a.jpeg,rice,2
705,/kaggle/input/kag2/rice/rice004ahf.jpeg,rice,2
706,/kaggle/input/kag2/rice/rice023a.jpeg,rice,2
707,/kaggle/input/kag2/rice/rice039a.jpeg,rice,2
708,/kaggle/input/kag2/rice/rice003ahs.jpeg,rice,2
709,/kaggle/input/kag2/rice/rice023ahs.jpeg,rice,2
710,/kaggle/input/kag2/rice/rice008ahf.jpeg,rice,2
711,/kaggle/input/kag2/rice/rice025ahf.jpeg,rice,2
712,/kaggle/input/kag2/rice/rice030ahf.jpeg,rice,2
713,/kaggle/input/kag2/rice/rice017ahs.jpeg,rice,2
714,/kaggle/input/kag2/rice/rice031a.jpeg,rice,2
715,/kaggle/input/kag2/rice/rice026ahf.jpeg,rice,2
716,/kaggle/input/kag2/rice/rice040ahs.jpeg,rice,2
717,/kaggle/input/kag2/rice/rice005ahs.jpeg,rice,2
718,/kaggle/input/kag2/rice/rice010a.jpeg,rice,2
719,/kaggle/input/kag2/rice/rice030a.jpeg,rice,2
720,/kaggle/input/kag2/rice/rice009a.jpeg,rice,2
721,/kaggle/input/kag2/rice/rice029ahs.jpeg,rice,2
722,/kaggle/input/kag2/rice/rice003ahf.jpeg,rice,2
723,/kaggle/input/kag2/rice/rice013ahs.jpeg,rice,2
724,/kaggle/input/kag2/rice/rice016ahs.jpeg,rice,2
725,/kaggle/input/kag2/rice/rice022ahf.jpeg,rice,2
726,/kaggle/input/kag2/rice/rice013arot.jpeg,rice,2
727,/kaggle/input/kag2/rice/rice032ahs.jpeg,rice,2
728,/kaggle/input/kag2/rice/rice036ahf.jpeg,rice,2
729,/kaggle/input/kag2/rice/rice027ahf.jpeg,rice,2
730,/kaggle/input/kag2/rice/rice037ahs.jpeg,rice,2
731,/kaggle/input/kag2/rice/rice006arot.jpeg,rice,2
732,/kaggle/input/kag2/rice/rice012arot.jpeg,rice,2
733,/kaggle/input/kag2/rice/rice039ahf.jpeg,rice,2
734,/kaggle/input/kag2/rice/rice040a.jpeg,rice,2
735,/kaggle/input/kag2/rice/rice017arot.jpeg,rice,2
736,/kaggle/input/kag2/rice/rice028ahf.jpeg,rice,2
737,/kaggle/input/kag2/rice/rice034ahf.jpeg,rice,2
738,/kaggle/input/kag2/rice/rice020arot.jpeg,rice,2
739,/kaggle/input/kag2/rice/rice025a.jpeg,rice,2
740,/kaggle/input/kag2/rice/rice004a.jpeg,rice,2
741,/kaggle/input/kag2/rice/rice032ahf.jpeg,rice,2
742,/kaggle/input/kag2/rice/rice026arot.jpeg,rice,2
743,/kaggle/input/kag2/rice/rice016a.jpeg,rice,2
744,/kaggle/input/kag2/rice/rice025ahs.jpeg,rice,2
745,/kaggle/input/kag2/rice/rice039arot.jpeg,rice,2
746,/kaggle/input/kag2/rice/rice023ahf.jpeg,rice,2
747,/kaggle/input/kag2/rice/rice040arot.jpeg,rice,2
748,/kaggle/input/kag2/rice/rice019ahs.jpeg,rice,2
749,/kaggle/input/kag2/rice/rice007ahf.jpeg,rice,2
750,/kaggle/input/kag2/rice/rice035arot.jpeg,rice,2
751,/kaggle/input/kag2/rice/rice028arot.jpeg,rice,2
752,/kaggle/input/kag2/rice/rice026a.jpeg,rice,2
753,/kaggle/input/kag2/rice/rice008ahs.jpeg,rice,2
754,/kaggle/input/kag2/rice/rice032arot.jpeg,rice,2
755,/kaggle/input/kag2/rice/rice024ahf.jpeg,rice,2
756,/kaggle/input/kag2/rice/rice035a.jpeg,rice,2
757,/kaggle/input/kag2/rice/rice022ahs.jpeg,rice,2
758,/kaggle/input/kag2/rice/rice030arot.jpeg,rice,2
759,/kaggle/input/kag2/rice/rice011arot.jpeg,rice,2
760,/kaggle/input/kag2/rice/rice011ahs.jpeg,rice,2
761,/kaggle/input/kag2/rice/rice034arot.jpeg,rice,2
762,/kaggle/input/kag2/rice/rice021ahf.jpeg,rice,2
763,/kaggle/input/kag2/rice/rice014ahs.jpeg,rice,2
764,/kaggle/input/kag2/rice/rice006ahf.jpeg,rice,2
765,/kaggle/input/kag2/rice/rice008arot.jpeg,rice,2
766,/kaggle/input/kag2/rice/rice009arot.jpeg,rice,2
767,/kaggle/input/kag2/rice/rice016arot.jpeg,rice,2
768,/kaggle/input/kag2/rice/rice010ahs.jpeg,rice,2
769,/kaggle/input/kag2/rice/rice021arot.jpeg,rice,2
770,/kaggle/input/kag2/rice/rice018arot.jpeg,rice,2
771,/kaggle/input/kag2/rice/rice020a.jpeg,rice,2
772,/kaggle/input/kag2/rice/rice009ahs.jpeg,rice,2
773,/kaggle/input/kag2/rice/rice027arot.jpeg,rice,2
774,/kaggle/input/kag2/rice/rice017ahf.jpeg,rice,2
775,/kaggle/input/kag2/rice/rice001arot.jpeg,rice,2
776,/kaggle/input/kag2/rice/rice033arot.jpeg,rice,2
777,/kaggle/input/kag2/rice/rice020ahf.jpeg,rice,2
778,/kaggle/input/kag2/rice/rice015ahs.jpeg,rice,2
779,/kaggle/input/kag2/rice/rice015arot.jpeg,rice,2
780,/kaggle/input/kag2/rice/rice014ahf.jpeg,rice,2
781,/kaggle/input/kag2/rice/rice038ahf.jpeg,rice,2
782,/kaggle/input/kag2/rice/rice006ahs.jpeg,rice,2
783,/kaggle/input/kag2/rice/rice004ahs.jpeg,rice,2
784,/kaggle/input/kag2/rice/rice018a.jpeg,rice,2
785,/kaggle/input/kag2/rice/rice035ahf.jpeg,rice,2
786,/kaggle/input/kag2/rice/rice030ahs.jpeg,rice,2
787,/kaggle/input/kag2/rice/rice021ahs.jpeg,rice,2
788,/kaggle/input/kag2/rice/rice016ahf.jpeg,rice,2
789,/kaggle/input/kag2/rice/rice027a.jpeg,rice,2
790,/kaggle/input/kag2/rice/rice031ahf.jpeg,rice,2
791,/kaggle/input/kag2/rice/rice022arot.jpeg,rice,2
792,/kaggle/input/kag2/rice/rice015a.jpeg,rice,2
793,/kaggle/input/kag2/rice/rice034a.jpeg,rice,2
794,/kaggle/input/kag2/rice/rice019arot.jpeg,rice,2
795,/kaggle/input/kag2/rice/rice038ahs.jpeg,rice,2
796,/kaggle/input/kag2/rice/rice018ahs.jpeg,rice,2
797,/kaggle/input/kag2/rice/rice032a.jpeg,rice,2
798,/kaggle/input/crop_images/sugarcane/sugarcane034a.jpeg,sugarcane,3
799,/kaggle/input/crop_images/sugarcane/sugarcane026a.jpeg,sugarcane,3
800,/kaggle/input/crop_images/sugarcane/sugarcane014a.jpeg,sugarcane,3
801,/kaggle/input/crop_images/sugarcane/sugarcane028a.jpeg,sugarcane,3
802,/kaggle/input/crop_images/sugarcane/sugarcane027a.jpeg,sugarcane,3
803,/kaggle/input/crop_images/sugarcane/sugarcane009a.jpeg,sugarcane,3
804,/kaggle/input/crop_images/sugarcane/sugarcane031a.jpeg,sugarcane,3
805,/kaggle/input/crop_images/sugarcane/sugarcane016a.jpeg,sugarcane,3
806,/kaggle/input/crop_images/sugarcane/sugarcane0011a.jpeg,sugarcane,3
807,/kaggle/input/crop_images/sugarcane/sugarcane030a.jpeg,sugarcane,3
808,/kaggle/input/crop_images/sugarcane/sugarcane040a.jpeg,sugarcane,3
809,/kaggle/input/crop_images/sugarcane/sugarcane032a.jpeg,sugarcane,3
810,/kaggle/input/crop_images/sugarcane/sugarcane037a.jpeg,sugarcane,3
811,/kaggle/input/crop_images/sugarcane/sugarcane020a.jpeg,sugarcane,3
812,/kaggle/input/crop_images/sugarcane/sugarcane024a.jpeg,sugarcane,3
813,/kaggle/input/crop_images/sugarcane/sugarcane035a.jpeg,sugarcane,3
814,/kaggle/input/crop_images/sugarcane/sugarcane013a.jpeg,sugarcane,3
815,/kaggle/input/crop_images/sugarcane/sugarcane0004a.jpeg,sugarcane,3
816,/kaggle/input/crop_images/sugarcane/sugarcane018a.jpeg,sugarcane,3
817,/kaggle/input/crop_images/sugarcane/sugarcane025a.jpeg,sugarcane,3
818,/kaggle/input/crop_images/sugarcane/sugarcane038a.jpeg,sugarcane,3
819,/kaggle/input/crop_images/sugarcane/sugarcane029a.jpeg,sugarcane,3
820,/kaggle/input/crop_images/sugarcane/sugarcane019a.jpeg,sugarcane,3
821,/kaggle/input/crop_images/sugarcane/sugarcane0003a.jpeg,sugarcane,3
822,/kaggle/input/crop_images/sugarcane/sugarcane008a.jpeg,sugarcane,3
823,/kaggle/input/crop_images/sugarcane/sugarcane012a.jpeg,sugarcane,3
824,/kaggle/input/crop_images/sugarcane/sugarcane017a.jpeg,sugarcane,3
825,/kaggle/input/crop_images/sugarcane/sugarcane022a.jpeg,sugarcane,3
826,/kaggle/input/crop_images/sugarcane/sugarcane039a.jpeg,sugarcane,3
827,/kaggle/input/crop_images/sugarcane/sugarcane023a.jpeg,sugarcane,3
828,/kaggle/input/crop_images/sugarcane/sugarcane036a.jpeg,sugarcane,3
829,/kaggle/input/crop_images/sugarcane/sugarcane0002a.jpeg,sugarcane,3
830,/kaggle/input/crop_images/sugarcane/sugarcane006a.jpeg,sugarcane,3
831,/kaggle/input/crop_images/sugarcane/sugarcane033a.jpeg,sugarcane,3
832,/kaggle/input/crop_images/sugarcane/sugarcane0001a.jpeg,sugarcane,3
833,/kaggle/input/crop_images/sugarcane/sugarcane0010a.jpeg,sugarcane,3
834,/kaggle/input/crop_images/sugarcane/sugarcane007a.jpeg,sugarcane,3
835,/kaggle/input/crop_images/sugarcane/sugarcane015a.jpeg,sugarcane,3
836,/kaggle/input/crop_images/sugarcane/sugarcane021a.jpeg,sugarcane,3
837,/kaggle/input/crop_images/sugarcane/sugarcane005a.jpeg,sugarcane,3
838,/kaggle/input/crop_images/wheat/wheat0004a.jpeg,wheat,4
839,/kaggle/input/crop_images/wheat/wheat017a.jpeg,wheat,4
840,/kaggle/input/crop_images/wheat/wheat004a.jpeg,wheat,4
841,/kaggle/input/crop_images/wheat/wheat023a.jpeg,wheat,4
842,/kaggle/input/crop_images/wheat/wheat037a.jpeg,wheat,4
843,/kaggle/input/crop_images/wheat/wheat018a.jpeg,wheat,4
844,/kaggle/input/crop_images/wheat/wheat011.jpeg,wheat,4
845,/kaggle/input/crop_images/wheat/wheat030a.jpeg,wheat,4
846,/kaggle/input/crop_images/wheat/wheat009a.jpeg,wheat,4
847,/kaggle/input/crop_images/wheat/wheat038a.jpeg,wheat,4
848,/kaggle/input/crop_images/wheat/wheat016a.jpeg,wheat,4
849,/kaggle/input/crop_images/wheat/wheat007a.jpeg,wheat,4
850,/kaggle/input/crop_images/wheat/wheat026a.jpeg,wheat,4
851,/kaggle/input/crop_images/wheat/wheat035a.jpeg,wheat,4
852,/kaggle/input/crop_images/wheat/wheat034a.jpeg,wheat,4
853,/kaggle/input/crop_images/wheat/wheat020a.jpeg,wheat,4
854,/kaggle/input/crop_images/wheat/wheat021a.jpeg,wheat,4
855,/kaggle/input/crop_images/wheat/wheat0001a.jpeg,wheat,4
856,/kaggle/input/crop_images/wheat/wheat013a.jpeg,wheat,4
857,/kaggle/input/crop_images/wheat/wheat005a.jpeg,wheat,4
858,/kaggle/input/crop_images/wheat/wheat015a.jpeg,wheat,4
859,/kaggle/input/crop_images/wheat/wheat031a.jpeg,wheat,4
860,/kaggle/input/crop_images/wheat/wheat025a.jpeg,wheat,4
861,/kaggle/input/crop_images/wheat/wheat032a.jpeg,wheat,4
862,/kaggle/input/crop_images/wheat/wheat039a.jpeg,wheat,4
863,/kaggle/input/crop_images/wheat/wheat014a.jpeg,wheat,4
864,/kaggle/input/crop_images/wheat/wheat012a.jpeg,wheat,4
865,/kaggle/input/crop_images/wheat/wheat040a.jpeg,wheat,4
866,/kaggle/input/crop_images/wheat/wheat036a.jpeg,wheat,4
867,/kaggle/input/crop_images/wheat/wheat008a.jpeg,wheat,4
868,/kaggle/input/crop_images/wheat/wheat006a.jpeg,wheat,4
869,/kaggle/input/crop_images/wheat/wheat022a.jpeg,wheat,4
870,/kaggle/input/crop_images/wheat/wheat027a.jpeg,wheat,4
871,/kaggle/input/crop_images/wheat/wheat033a.jpeg,wheat,4
872,/kaggle/input/crop_images/wheat/wheat010a.jpeg,wheat,4
873,/kaggle/input/crop_images/wheat/wheat019a.jpeg,wheat,4
874,/kaggle/input/crop_images/wheat/wheat028a.jpeg,wheat,4
875,/kaggle/input/crop_images/wheat/wheat029a.jpeg,wheat,4
876,/kaggle/input/crop_images/wheat/wheat024a.jpeg,wheat,4
877,/kaggle/input/crop_images/wheat/wheat003.jpeg,wheat,4
878,/kaggle/input/crop_images/wheat/wheat0002a.jpeg,wheat,4
879,/kaggle/input/crop_images/jute/jute003a.jpeg,jute,0
880,/kaggle/input/crop_images/jute/jute033a.jpeg,jute,0
881,/kaggle/input/crop_images/jute/jute028a.jpeg,jute,0
882,/kaggle/input/crop_images/jute/jute018a.jpeg,jute,0
883,/kaggle/input/crop_images/jute/jute034a.jpeg,jute,0
884,/kaggle/input/crop_images/jute/jute023a.jpeg,jute,0
885,/kaggle/input/crop_images/jute/jute022a.jpeg,jute,0
886,/kaggle/input/crop_images/jute/jute002a.jpeg,jute,0
887,/kaggle/input/crop_images/jute/jute026a.jpeg,jute,0
888,/kaggle/input/crop_images/jute/jute030a.jpeg,jute,0
889,/kaggle/input/crop_images/jute/jute006a.jpeg,jute,0
890,/kaggle/input/crop_images/jute/jute031a.jpeg,jute,0
891,/kaggle/input/crop_images/jute/jute007a.jpeg,jute,0
892,/kaggle/input/crop_images/jute/jute009a.jpeg,jute,0
893,/kaggle/input/crop_images/jute/jute012a.jpeg,jute,0
894,/kaggle/input/crop_images/jute/jute014a.jpeg,jute,0
895,/kaggle/input/crop_images/jute/jute027a.jpeg,jute,0
896,/kaggle/input/crop_images/jute/jute035a.jpeg,jute,0
897,/kaggle/input/crop_images/jute/jute001a.jpeg,jute,0
898,/kaggle/input/crop_images/jute/jute013a.jpeg,jute,0
899,/kaggle/input/crop_images/jute/jute032a.jpeg,jute,0
900,/kaggle/input/crop_images/jute/jute004a.jpeg,jute,0
901,/kaggle/input/crop_images/jute/jute024a.jpeg,jute,0
902,/kaggle/input/crop_images/jute/jute016a.jpeg,jute,0
903,/kaggle/input/crop_images/jute/jute021a.jpeg,jute,0
904,/kaggle/input/crop_images/jute/jute037a.jpeg,jute,0
905,/kaggle/input/crop_images/jute/jute038a.jpeg,jute,0
906,/kaggle/input/crop_images/jute/jute029a.jpeg,jute,0
907,/kaggle/input/crop_images/jute/jute005a.jpeg,jute,0
908,/kaggle/input/crop_images/jute/jute036a.jpeg,jute,0
909,/kaggle/input/crop_images/jute/jute025a.jpeg,jute,0
910,/kaggle/input/crop_images/jute/jute011a.jpeg,jute,0
911,/kaggle/input/crop_images/jute/jute040a.jpeg,jute,0
912,/kaggle/input/crop_images/jute/jute039a.jpeg,jute,0
913,/kaggle/input/crop_images/jute/jute017a.jpeg,jute,0
914,/kaggle/input/crop_images/jute/jute008a.jpeg,jute,0
915,/kaggle/input/crop_images/jute/jute015a.jpeg,jute,0
916,/kaggle/input/crop_images/jute/jute010a.jpeg,jute,0
917,/kaggle/input/crop_images/jute/jute020a.jpeg,jute,0
918,/kaggle/input/crop_images/jute/jute019a.jpeg,jute,0
919,/kaggle/input/crop_images/maize/maize008a.jpeg,maize,1
920,/kaggle/input/crop_images/maize/maize039a.jpeg,maize,1
921,/kaggle/input/crop_images/maize/maize019a.jpeg,maize,1
922,/kaggle/input/crop_images/maize/maize032a.jpeg,maize,1
923,/kaggle/input/crop_images/maize/maize018a.jpeg,maize,1
924,/kaggle/input/crop_images/maize/maize037a.jpeg,maize,1
925,/kaggle/input/crop_images/maize/maize036a.jpeg,maize,1
926,/kaggle/input/crop_images/maize/maize009a.jpeg,maize,1
927,/kaggle/input/crop_images/maize/maize023a.jpeg,maize,1
928,/kaggle/input/crop_images/maize/maize034a.jpeg,maize,1
929,/kaggle/input/crop_images/maize/maize027a.jpeg,maize,1
930,/kaggle/input/crop_images/maize/maize017a.jpeg,maize,1
931,/kaggle/input/crop_images/maize/maize035a.jpeg,maize,1
932,/kaggle/input/crop_images/maize/maize010a.jpeg,maize,1
933,/kaggle/input/crop_images/maize/maize020a.jpeg,maize,1
934,/kaggle/input/crop_images/maize/maize007.jpeg,maize,1
935,/kaggle/input/crop_images/maize/maize021a.jpeg,maize,1
936,/kaggle/input/crop_images/maize/maize029a.jpeg,maize,1
937,/kaggle/input/crop_images/maize/maize024a.jpeg,maize,1
938,/kaggle/input/crop_images/maize/maize002a.jpeg,maize,1
939,/kaggle/input/crop_images/maize/maize011a.jpeg,maize,1
940,/kaggle/input/crop_images/maize/maize030a.jpeg,maize,1
941,/kaggle/input/crop_images/maize/maize006.jpeg,maize,1
942,/kaggle/input/crop_images/maize/maize016a.jpeg,maize,1
943,/kaggle/input/crop_images/maize/maize025a.jpeg,maize,1
944,/kaggle/input/crop_images/maize/maize005a.jpeg,maize,1
945,/kaggle/input/crop_images/maize/maize031a.jpeg,maize,1
946,/kaggle/input/crop_images/maize/maize026a.jpeg,maize,1
947,/kaggle/input/crop_images/maize/maize003a.jpeg,maize,1
948,/kaggle/input/crop_images/maize/maize013a.jpeg,maize,1
949,/kaggle/input/crop_images/maize/maize014.jpeg,maize,1
950,/kaggle/input/crop_images/maize/maize028a.jpeg,maize,1
951,/kaggle/input/crop_images/maize/maize001a.jpeg,maize,1
952,/kaggle/input/crop_images/maize/maize015a.jpeg,maize,1
953,/kaggle/input/crop_images/maize/maize033a.jpeg,maize,1
954,/kaggle/input/crop_images/maize/maize012a.jpeg,maize,1
955,/kaggle/input/crop_images/maize/maize022a.jpeg,maize,1
956,/kaggle/input/crop_images/maize/maize038a.jpeg,maize,1
957,/kaggle/input/crop_images/maize/maize004a.jpeg,maize,1
958,/kaggle/input/crop_images/maize/maize040a.jpeg,maize,1
959,/kaggle/input/crop_images/rice/rice002a.jpeg,rice,2
960,/kaggle/input/crop_images/rice/rice006a.jpeg,rice,2
961,/kaggle/input/crop_images/rice/rice008a.jpeg,rice,2
962,/kaggle/input/crop_images/rice/rice033a.jpeg,rice,2
963,/kaggle/input/crop_images/rice/rice017a.jpeg,rice,2
964,/kaggle/input/crop_images/rice/rice037a.jpeg,rice,2
965,/kaggle/input/crop_images/rice/rice024a.jpeg,rice,2
966,/kaggle/input/crop_images/rice/rice019a.jpeg,rice,2
967,/kaggle/input/crop_images/rice/rice013a.jpeg,rice,2
968,/kaggle/input/crop_images/rice/rice012a.jpeg,rice,2
969,/kaggle/input/crop_images/rice/rice011a.jpeg,rice,2
970,/kaggle/input/crop_images/rice/rice021a.jpeg,rice,2
971,/kaggle/input/crop_images/rice/rice022a.jpeg,rice,2
972,/kaggle/input/crop_images/rice/rice036a.jpeg,rice,2
973,/kaggle/input/crop_images/rice/rice001a.jpeg,rice,2
974,/kaggle/input/crop_images/rice/rice005a.jpeg,rice,2
975,/kaggle/input/crop_images/rice/rice007a.jpeg,rice,2
976,/kaggle/input/crop_images/rice/rice029a.jpeg,rice,2
977,/kaggle/input/crop_images/rice/rice028a.jpeg,rice,2
978,/kaggle/input/crop_images/rice/rice014a.jpeg,rice,2
979,/kaggle/input/crop_images/rice/rice003a.jpeg,rice,2
980,/kaggle/input/crop_images/rice/rice038a.jpeg,rice,2
981,/kaggle/input/crop_images/rice/rice023a.jpeg,rice,2
982,/kaggle/input/crop_images/rice/rice039a.jpeg,rice,2
983,/kaggle/input/crop_images/rice/rice031a.jpeg,rice,2
984,/kaggle/input/crop_images/rice/rice010a.jpeg,rice,2
985,/kaggle/input/crop_images/rice/rice030a.jpeg,rice,2
986,/kaggle/input/crop_images/rice/rice009a.jpeg,rice,2
987,/kaggle/input/crop_images/rice/rice040a.jpeg,rice,2
988,/kaggle/input/crop_images/rice/rice025a.jpeg,rice,2
989,/kaggle/input/crop_images/rice/rice004a.jpeg,rice,2
990,/kaggle/input/crop_images/rice/rice016a.jpeg,rice,2
991,/kaggle/input/crop_images/rice/rice026a.jpeg,rice,2
992,/kaggle/input/crop_images/rice/rice035a.jpeg,rice,2
993,/kaggle/input/crop_images/rice/rice020a.jpeg,rice,2
994,/kaggle/input/crop_images/rice/rice018a.jpeg,rice,2
995,/kaggle/input/crop_images/rice/rice027a.jpeg,rice,2
996,/kaggle/input/crop_images/rice/rice015a.jpeg,rice,2
997,/kaggle/input/crop_images/rice/rice034a.jpeg,rice,2
998,/kaggle/input/crop_images/rice/rice032a.jpeg,rice,2
